video_id,channel_name,publishedAt,title,company,confidence,sentiment
Z38SDPa7TKk,Invest with Henry,2024-11-26T19:00:17Z,Make Consistent Passive Income by Selling Covered Calls (Options for Beginners),American Airlines,0.9,0.0
Z38SDPa7TKk,Invest with Henry,2024-11-26T19:00:17Z,Make Consistent Passive Income by Selling Covered Calls (Options for Beginners),Tesla,0.9,0.1
Z38SDPa7TKk,Invest with Henry,2024-11-26T19:00:17Z,Make Consistent Passive Income by Selling Covered Calls (Options for Beginners),Apple,0.9,0.2
Z38SDPa7TKk,Invest with Henry,2024-11-26T19:00:17Z,Make Consistent Passive Income by Selling Covered Calls (Options for Beginners),Goldman Sachs,0.9,0.0
Z38SDPa7TKk,Invest with Henry,2024-11-26T19:00:17Z,Make Consistent Passive Income by Selling Covered Calls (Options for Beginners),Wall Street,0.8,0.0
Z38SDPa7TKk,Invest with Henry,2024-11-26T19:00:17Z,Make Consistent Passive Income by Selling Covered Calls (Options for Beginners),SPY,0.9,0.1
6lfcSLiyjho,Invest with Henry,2024-11-25T14:00:07Z,Nvidia Stock (NVDA) Shareholders MUST DO THIS After Earnings!,Nvidia,1.0,0.9
6lfcSLiyjho,Invest with Henry,2024-11-25T14:00:07Z,Nvidia Stock (NVDA) Shareholders MUST DO THIS After Earnings!,Bank of America,0.9,0.0
6lfcSLiyjho,Invest with Henry,2024-11-25T14:00:07Z,Nvidia Stock (NVDA) Shareholders MUST DO THIS After Earnings!,Craigslist,0.9,0.0
6lfcSLiyjho,Invest with Henry,2024-11-25T14:00:07Z,Nvidia Stock (NVDA) Shareholders MUST DO THIS After Earnings!,Ferrari,0.9,0.0
6lfcSLiyjho,Invest with Henry,2024-11-25T14:00:07Z,Nvidia Stock (NVDA) Shareholders MUST DO THIS After Earnings!,Toyota,0.9,0.0
btZrYjyvZWw,Invest with Henry,2024-11-20T16:30:07Z,Selling Puts on Palantir Stock (PLTR) to Maximize Profits,Palantir,1.0,1.0
btZrYjyvZWw,Invest with Henry,2024-11-20T16:30:07Z,Selling Puts on Palantir Stock (PLTR) to Maximize Profits,Citadel,0.9,0.2
btZrYjyvZWw,Invest with Henry,2024-11-20T16:30:07Z,Selling Puts on Palantir Stock (PLTR) to Maximize Profits,Goldman Sachs,0.9,0.5
btZrYjyvZWw,Invest with Henry,2024-11-20T16:30:07Z,Selling Puts on Palantir Stock (PLTR) to Maximize Profits,Tesla,1.0,0.7
btZrYjyvZWw,Invest with Henry,2024-11-20T16:30:07Z,Selling Puts on Palantir Stock (PLTR) to Maximize Profits,Nvidia,1.0,0.7
6KA8xMwHrjg,Invest with Henry,2024-11-18T15:00:10Z,Nvidia Stock (NVDA) Shareholders MUST DO THIS BEFORE EARNINGS,Nvidia,1.0,0.9
6KA8xMwHrjg,Invest with Henry,2024-11-18T15:00:10Z,Nvidia Stock (NVDA) Shareholders MUST DO THIS BEFORE EARNINGS,Tesla,1.0,0.8
6KA8xMwHrjg,Invest with Henry,2024-11-18T15:00:10Z,Nvidia Stock (NVDA) Shareholders MUST DO THIS BEFORE EARNINGS,Palantir,1.0,0.9
6KA8xMwHrjg,Invest with Henry,2024-11-18T15:00:10Z,Nvidia Stock (NVDA) Shareholders MUST DO THIS BEFORE EARNINGS,Goldman Sachs,1.0,0.0
HIf75Bv63zs,Invest with Henry,2024-11-16T18:30:20Z,Top 3 Options Strategies to Reach $500K FAST,Palantir,0.95,0.9
HIf75Bv63zs,Invest with Henry,2024-11-16T18:30:20Z,Top 3 Options Strategies to Reach $500K FAST,Nvidia,0.95,0.7
HIf75Bv63zs,Invest with Henry,2024-11-16T18:30:20Z,Top 3 Options Strategies to Reach $500K FAST,Tesla,0.95,0.9
HIf75Bv63zs,Invest with Henry,2024-11-16T18:30:20Z,Top 3 Options Strategies to Reach $500K FAST,Wall Street,0.6,0.6
HIf75Bv63zs,Invest with Henry,2024-11-16T18:30:20Z,Top 3 Options Strategies to Reach $500K FAST,Group One Trading,0.9,0.0
HIf75Bv63zs,Invest with Henry,2024-11-16T18:30:20Z,Top 3 Options Strategies to Reach $500K FAST,PNC,0.9,0.0
HIf75Bv63zs,Invest with Henry,2024-11-16T18:30:20Z,Top 3 Options Strategies to Reach $500K FAST,Apple,0.95,0.6
HIf75Bv63zs,Invest with Henry,2024-11-16T18:30:20Z,Top 3 Options Strategies to Reach $500K FAST,Goldman Sachs,0.95,0.7
HIf75Bv63zs,Invest with Henry,2024-11-16T18:30:20Z,Top 3 Options Strategies to Reach $500K FAST,Robinhood,0.9,0.0
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Nvidia,1.0,1.0
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Tesla,1.0,0.8
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Palantir,0.9,1.0
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Toyota,0.9,0.2
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Ferrari,0.9,-0.2
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Goldman Sachs,1.0,0.0
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,American Airlines,1.0,0.5
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Apple,1.0,0.5
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Amazon,1.0,0.5
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Chipotle,1.0,0.5
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Robinhood,0.9,0.5
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,PayPal,1.0,0.5
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Starbucks,1.0,0.5
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,SoFi,0.9,0.5
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,S&P 500,0.8,-0.1
Jql1SyWuW_w,Invest with Henry,2024-11-15T18:41:03Z,URGENT: Nvidia Stock (NVDA) Shareholders Need to Do THIS ASAP!,Whole Foods,0.5,0.0
F-Qgzn2dCwU,Invest with Henry,2024-11-14T17:24:49Z,Maximize Profits on Palantir Stock (PLTR) WITHOUT Buying More Shares!,Palantir,1.0,0.9
F-Qgzn2dCwU,Invest with Henry,2024-11-14T17:24:49Z,Maximize Profits on Palantir Stock (PLTR) WITHOUT Buying More Shares!,Citadel,0.9,0.2
F-Qgzn2dCwU,Invest with Henry,2024-11-14T17:24:49Z,Maximize Profits on Palantir Stock (PLTR) WITHOUT Buying More Shares!,Securities and Exchange Commission,0.9,0.0
F-Qgzn2dCwU,Invest with Henry,2024-11-14T17:24:49Z,Maximize Profits on Palantir Stock (PLTR) WITHOUT Buying More Shares!,Nvidia,0.9,0.7
F-Qgzn2dCwU,Invest with Henry,2024-11-14T17:24:49Z,Maximize Profits on Palantir Stock (PLTR) WITHOUT Buying More Shares!,Amazon,0.9,0.7
F-Qgzn2dCwU,Invest with Henry,2024-11-14T17:24:49Z,Maximize Profits on Palantir Stock (PLTR) WITHOUT Buying More Shares!,Google,0.9,0.7
F-Qgzn2dCwU,Invest with Henry,2024-11-14T17:24:49Z,Maximize Profits on Palantir Stock (PLTR) WITHOUT Buying More Shares!,Robinhood,0.9,-0.2
pjUTGjhsajI,Invest with Henry,2024-11-13T15:12:37Z,URGENT: Tesla Stock (TSLA) Shareholders Need to Do THIS ASAP,Tesla,1.0,0.9
pjUTGjhsajI,Invest with Henry,2024-11-13T15:12:37Z,URGENT: Tesla Stock (TSLA) Shareholders Need to Do THIS ASAP,Federal Reserve,0.9,0.0
pjUTGjhsajI,Invest with Henry,2024-11-13T15:12:37Z,URGENT: Tesla Stock (TSLA) Shareholders Need to Do THIS ASAP,Nvidia,1.0,0.8
pjUTGjhsajI,Invest with Henry,2024-11-13T15:12:37Z,URGENT: Tesla Stock (TSLA) Shareholders Need to Do THIS ASAP,Microsoft,1.0,0.7
pjUTGjhsajI,Invest with Henry,2024-11-13T15:12:37Z,URGENT: Tesla Stock (TSLA) Shareholders Need to Do THIS ASAP,Amazon,1.0,0.7
pjUTGjhsajI,Invest with Henry,2024-11-13T15:12:37Z,URGENT: Tesla Stock (TSLA) Shareholders Need to Do THIS ASAP,Palantir,0.9,0.8
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,SPY,1.0,1.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Chipotle,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,American Airlines,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Nvidia,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Google,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Apple,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Tesla,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Sofi,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Amazon,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Microsoft,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Meta,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Alphabet,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Broadcom,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Berkshire Hathaway,0.9,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Toyota,0.8,0.0
MMIw8uLZOH4,Invest with Henry,2024-11-12T21:09:10Z,SELLING PUTS ON SPY: The Best Hack to Grow Smaller Accounts | OPTIONS TRADING,Ferrari,0.8,0.0
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,Goldman Sachs,1.0,0.0
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,American Airlines,1.0,0.5
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,Robin Hood,1.0,0.3
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,Chipotle,1.0,-0.5
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,Nvidia,1.0,0.7
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,Starbucks,1.0,0.8
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,Palantir,1.0,0.6
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,Tesla,1.0,0.9
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,Square,1.0,0.0
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,Target,1.0,0.5
k2WVXt8U01g,Invest with Henry,2024-11-10T19:45:02Z,Pro Trader Explains Rolling Options to Avoid Losing Money,Google,1.0,0.9
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",American Airlines,0.9,0.2
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Amazon,1.0,0.5
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Tesla,1.0,1.0
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Chipotle,1.0,0.8
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Nvidia,1.0,0.9
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Starbucks,1.0,0.7
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Sofi,0.9,0.8
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Palantir,0.9,0.8
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Target,1.0,0.2
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Walmart,1.0,0.9
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Apple,1.0,0.2
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Goldman Sachs,0.9,0.0
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Robinhood,0.9,0.3
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",PayPal,1.0,1.0
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",SMCI,0.8,-0.8
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Google,1.0,0.7
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Microsoft,1.0,0.7
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Meta,1.0,-0.3
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Mara,0.8,-0.9
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Riot,0.8,-0.9
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Coinbase,0.9,-0.6
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Airbnb,0.9,0.4
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",HS,0.6,0.1
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Shopify,0.9,0.7
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Kraft Heinz,0.9,0.8
X_65DAMIzPE,Invest with Henry,2024-11-09T21:35:15Z,"These Options Strategies Made Me $316,999 (Options for Beginners)",Exxon Mobil,1.0,0.9
BMI4rXieiuY,Invest with Henry,2024-11-08T21:29:12Z,Tesla Stock (TSLA) is About to Explode - Dan Ives Says DO THIS NOW,Tesla,1.0,1.0
BMI4rXieiuY,Invest with Henry,2024-11-08T21:29:12Z,Tesla Stock (TSLA) is About to Explode - Dan Ives Says DO THIS NOW,Detroit automakers,0.8,-0.8
BMI4rXieiuY,Invest with Henry,2024-11-08T21:29:12Z,Tesla Stock (TSLA) is About to Explode - Dan Ives Says DO THIS NOW,GM,0.9,-0.7
BMI4rXieiuY,Invest with Henry,2024-11-08T21:29:12Z,Tesla Stock (TSLA) is About to Explode - Dan Ives Says DO THIS NOW,Apple,0.9,0.2
BMI4rXieiuY,Invest with Henry,2024-11-08T21:29:12Z,Tesla Stock (TSLA) is About to Explode - Dan Ives Says DO THIS NOW,Nvidia,0.9,0.7
xiiWMo2sfqc,Invest with Henry,2024-11-07T19:18:12Z,"How I Print $5,000–$10,000/Week Using the Wheel Strategy (Free Course)",Apple,0.95,0.8
xiiWMo2sfqc,Invest with Henry,2024-11-07T19:18:12Z,"How I Print $5,000–$10,000/Week Using the Wheel Strategy (Free Course)",Nvidia,0.95,0.9
xiiWMo2sfqc,Invest with Henry,2024-11-07T19:18:12Z,"How I Print $5,000–$10,000/Week Using the Wheel Strategy (Free Course)",Sofi,0.9,0.7
xiiWMo2sfqc,Invest with Henry,2024-11-07T19:18:12Z,"How I Print $5,000–$10,000/Week Using the Wheel Strategy (Free Course)",Palantir,0.9,0.8
xiiWMo2sfqc,Invest with Henry,2024-11-07T19:18:12Z,"How I Print $5,000–$10,000/Week Using the Wheel Strategy (Free Course)",American Airlines,0.9,0.7
xiiWMo2sfqc,Invest with Henry,2024-11-07T19:18:12Z,"How I Print $5,000–$10,000/Week Using the Wheel Strategy (Free Course)",Google,0.95,0.8
xiiWMo2sfqc,Invest with Henry,2024-11-07T19:18:12Z,"How I Print $5,000–$10,000/Week Using the Wheel Strategy (Free Course)",PayPal,0.9,0.6
xiiWMo2sfqc,Invest with Henry,2024-11-07T19:18:12Z,"How I Print $5,000–$10,000/Week Using the Wheel Strategy (Free Course)",Tesla,0.95,0.8
xiiWMo2sfqc,Invest with Henry,2024-11-07T19:18:12Z,"How I Print $5,000–$10,000/Week Using the Wheel Strategy (Free Course)",Goldman Sachs,0.95,0.0
xiiWMo2sfqc,Invest with Henry,2024-11-07T19:18:12Z,"How I Print $5,000–$10,000/Week Using the Wheel Strategy (Free Course)",Yahoo Finance,0.9,0.0
yP4ifmK2oAo,Invest with Henry,2024-11-06T16:15:05Z,3 Quick Tips to Make $10K Monthly With Covered Calls (Easy Money),Tesla,1.0,0.8
yP4ifmK2oAo,Invest with Henry,2024-11-06T16:15:05Z,3 Quick Tips to Make $10K Monthly With Covered Calls (Easy Money),Snap,1.0,0.8
yP4ifmK2oAo,Invest with Henry,2024-11-06T16:15:05Z,3 Quick Tips to Make $10K Monthly With Covered Calls (Easy Money),Goldman Sachs,1.0,0.0
yP4ifmK2oAo,Invest with Henry,2024-11-06T16:15:05Z,3 Quick Tips to Make $10K Monthly With Covered Calls (Easy Money),Palantir,0.9,0.7
yP4ifmK2oAo,Invest with Henry,2024-11-06T16:15:05Z,3 Quick Tips to Make $10K Monthly With Covered Calls (Easy Money),Amazon,1.0,0.8
yP4ifmK2oAo,Invest with Henry,2024-11-06T16:15:05Z,3 Quick Tips to Make $10K Monthly With Covered Calls (Easy Money),Nvidia,1.0,0.7
e9EoKE7kXBY,Invest with Henry,2024-11-05T15:27:40Z,URGENT PALANTIR IS ABOUT TO DO THIS!,Palantir,1.0,1.0
e9EoKE7kXBY,Invest with Henry,2024-11-05T15:27:40Z,URGENT PALANTIR IS ABOUT TO DO THIS!,Nvidia,0.9,0.7
e9EoKE7kXBY,Invest with Henry,2024-11-05T15:27:40Z,URGENT PALANTIR IS ABOUT TO DO THIS!,FactSet,0.9,0.0
e9EoKE7kXBY,Invest with Henry,2024-11-05T15:27:40Z,URGENT PALANTIR IS ABOUT TO DO THIS!,Bloomberg,0.9,0.0
YvU8sSdJURA,Invest with Henry,2024-11-04T16:45:04Z,Top 4 Options I'm Buying Now (EASY MONEY for November 2024),Neo,0.9,0.4
YvU8sSdJURA,Invest with Henry,2024-11-04T16:45:04Z,Top 4 Options I'm Buying Now (EASY MONEY for November 2024),Tesla,0.9,-0.3
YvU8sSdJURA,Invest with Henry,2024-11-04T16:45:04Z,Top 4 Options I'm Buying Now (EASY MONEY for November 2024),Google,0.9,0.8
YvU8sSdJURA,Invest with Henry,2024-11-04T16:45:04Z,Top 4 Options I'm Buying Now (EASY MONEY for November 2024),Sofi,0.9,0.9
YvU8sSdJURA,Invest with Henry,2024-11-04T16:45:04Z,Top 4 Options I'm Buying Now (EASY MONEY for November 2024),Snapchat,0.9,0.8
bpwXUxqdGsM,Invest with Henry,2024-11-01T17:25:36Z,Watch Millionaire Trader Sell Puts Live! (Selling put options for beginners),Chipotle,1.0,0.8
bpwXUxqdGsM,Invest with Henry,2024-11-01T17:25:36Z,Watch Millionaire Trader Sell Puts Live! (Selling put options for beginners),American Airlines,1.0,0.9
bpwXUxqdGsM,Invest with Henry,2024-11-01T17:25:36Z,Watch Millionaire Trader Sell Puts Live! (Selling put options for beginners),Nvidia,1.0,1.0
bpwXUxqdGsM,Invest with Henry,2024-11-01T17:25:36Z,Watch Millionaire Trader Sell Puts Live! (Selling put options for beginners),Yahoo finance,0.9,0.0
bpwXUxqdGsM,Invest with Henry,2024-11-01T17:25:36Z,Watch Millionaire Trader Sell Puts Live! (Selling put options for beginners),Sofi,1.0,0.8
bpwXUxqdGsM,Invest with Henry,2024-11-01T17:25:36Z,Watch Millionaire Trader Sell Puts Live! (Selling put options for beginners),Robin Hood,1.0,0.6
8n8oQVUjWzI,Invest with Henry,2024-10-29T21:31:27Z,Perfect Time To Buy Calls for High Growth (Nvidia Stock),Nvidia,1.0,0.9
8n8oQVUjWzI,Invest with Henry,2024-10-29T21:31:27Z,Perfect Time To Buy Calls for High Growth (Nvidia Stock),Tesla,1.0,0.8
8n8oQVUjWzI,Invest with Henry,2024-10-29T21:31:27Z,Perfect Time To Buy Calls for High Growth (Nvidia Stock),CNBC,0.9,0.0
8n8oQVUjWzI,Invest with Henry,2024-10-29T21:31:27Z,Perfect Time To Buy Calls for High Growth (Nvidia Stock),TSMC,1.0,0.7
8n8oQVUjWzI,Invest with Henry,2024-10-29T21:31:27Z,Perfect Time To Buy Calls for High Growth (Nvidia Stock),Intel,1.0,-0.7
8n8oQVUjWzI,Invest with Henry,2024-10-29T21:31:27Z,Perfect Time To Buy Calls for High Growth (Nvidia Stock),Samsung,0.9,-0.1
8n8oQVUjWzI,Invest with Henry,2024-10-29T21:31:27Z,Perfect Time To Buy Calls for High Growth (Nvidia Stock),Robin Hood,0.9,0.0
8n8oQVUjWzI,Invest with Henry,2024-10-29T21:31:27Z,Perfect Time To Buy Calls for High Growth (Nvidia Stock),Palantir,0.8,0.6
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),CIA,0.6,0.0
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),Goldman Sachs,1.0,0.0
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),Nvidia,1.0,0.8
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),Palantir,0.9,0.8
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),Apple,1.0,0.8
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),Amazon,1.0,0.1
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),GameStop,1.0,-0.8
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),Rivian,1.0,-0.8
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),Meta,1.0,0.1
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),Adobe,1.0,0.1
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),Match Group,1.0,0.0
OQhahDREU0g,Invest with Henry,2024-10-28T18:00:15Z,Secret Options Trading Strategies to Outsmart the Market (Full Course),Tinder,0.9,0.0
TgNzibRAtx4,Invest with Henry,2024-10-27T15:45:01Z,DO NOT Buy Tesla Stock (TSLA) Until It Hits THIS Price (Earnings Update),Tesla,1.0,0.9
TgNzibRAtx4,Invest with Henry,2024-10-27T15:45:01Z,DO NOT Buy Tesla Stock (TSLA) Until It Hits THIS Price (Earnings Update),GM,0.9,-0.5
TgNzibRAtx4,Invest with Henry,2024-10-27T15:45:01Z,DO NOT Buy Tesla Stock (TSLA) Until It Hits THIS Price (Earnings Update),Amazon,0.9,0.7
TgNzibRAtx4,Invest with Henry,2024-10-27T15:45:01Z,DO NOT Buy Tesla Stock (TSLA) Until It Hits THIS Price (Earnings Update),S&P 500,0.8,0.0
TgNzibRAtx4,Invest with Henry,2024-10-27T15:45:01Z,DO NOT Buy Tesla Stock (TSLA) Until It Hits THIS Price (Earnings Update),Wall Street,0.6,0.0
TgNzibRAtx4,Invest with Henry,2024-10-27T15:45:01Z,DO NOT Buy Tesla Stock (TSLA) Until It Hits THIS Price (Earnings Update),Toyota,0.9,0.7
